order_id,product_id,quantity,price
7861,17,1,2166.97
7862,188,4,4597.02
7862,114,4,1490.35
7862,52,1,1258.08
7863,152,3,4841.93
7863,12,2,2593.81
7864,97,3,483.8
7864,113,1,174.35
7864,197,3,3157.4
7865,139,2,2668.36
7865,163,3,1139.02
7865,98,4,3472.27
7866,94,1,2578.29
7866,16,2,4366.29
7866,23,3,470.59
7867,20,1,4267.1
7867,36,2,1695.94
7867,34,1,3633.5
7868,97,3,483.8
7868,17,4,2166.97
7869,134,2,2093.43
7869,190,4,4922.18
7870,137,1,261.44
7870,170,2,152.91
7871,161,2,4850.26
7872,11,2,1937.99
7872,4,3,4550.99
7873,169,2,1701.78
7873,34,4,3633.5
7874,105,4,2391.97
7874,143,4,2461.73
7874,173,1,3887.11
7875,162,2,3647.55
7875,86,4,2325.65
7876,191,3,3707.64
7876,104,4,1583.13
7877,126,3,1185.11
7877,145,1,2316.34
7878,154,1,4991.35
7879,10,3,1534.78
7879,134,2,2093.43
7880,65,2,3072.64
7881,22,4,650.69
7881,187,4,124.89
7881,35,4,1828.19
7882,67,2,203.18
7883,176,3,2961.24
7883,38,3,4399.3
7883,136,3,1558.63
7884,161,1,4850.26
7884,58,4,1795.93
7884,106,2,1436.69
7885,154,2,4991.35
7886,38,4,4399.3
7886,121,4,4630.02
7887,72,2,1218.01
7887,89,3,4984.36
7888,92,3,1403.5
7888,141,1,286.08
7888,128,2,385.55
7889,69,2,4522.46
7890,127,3,4047.48
7891,82,3,146.16
7892,186,1,3843.42
7892,45,2,3500.0
7892,22,1,650.69
7893,69,2,4522.46
7894,101,2,763.92
7894,113,1,174.35
7894,90,1,853.05
7895,23,1,470.59
7896,58,2,1795.93
7896,83,2,4063.09
7896,67,4,203.18
7897,192,1,3893.83
7897,193,4,3315.39
7897,65,2,3072.64
7898,16,4,4366.29
7898,182,4,3786.44
7899,23,3,470.59
7899,190,2,4922.18
7899,119,2,2001.68
7900,83,2,4063.09
7900,117,3,2305.25
7900,60,1,596.25
7901,70,3,459.2
7901,154,1,4991.35
7902,2,3,3973.78
7902,198,2,3167.88
7902,43,2,4030.79
7903,10,2,1534.78
7903,126,1,1185.11
7904,118,1,1755.3
7905,39,4,297.38
7906,51,2,4122.12
7906,42,1,4287.63
7906,85,4,3217.05
7907,187,1,124.89
7908,91,2,4328.52
7908,102,4,2293.09
7909,59,2,4195.85
7909,21,1,2130.2
7909,45,1,3500.0
7910,123,4,165.71
7911,42,4,4287.63
7911,29,3,1957.13
7911,19,3,4523.86
7912,185,4,2683.02
7912,25,2,3248.88
7912,152,2,4841.93
7913,16,4,4366.29
7914,64,4,917.14
7914,170,3,152.91
7914,183,1,4566.8
7915,193,4,3315.39
7915,181,1,944.51
7915,156,1,1036.93
7916,165,4,3473.17
7916,67,3,203.18
7916,135,2,2354.31
7917,59,1,4195.85
7918,19,2,4523.86
7919,50,4,3558.22
7919,148,3,1668.54
7919,197,4,3157.4
7920,20,2,4267.1
7921,16,1,4366.29
7921,53,2,3340.62
7921,39,4,297.38
7922,175,1,3942.97
7922,122,2,2656.54
7923,122,4,2656.54
7923,69,4,4522.46
7924,19,4,4523.86
7924,12,4,2593.81
7924,96,4,4670.58
7925,182,2,3786.44
7925,138,4,2991.62
7926,62,2,1318.75
7926,147,2,1617.04
7927,187,2,124.89
7927,146,2,311.53
7928,183,4,4566.8
7928,113,1,174.35
7929,157,2,1632.43
7929,78,3,473.88
7929,83,4,4063.09
7930,161,4,4850.26
7930,57,3,1997.2
7930,89,2,4984.36
7931,186,4,3843.42
7932,122,4,2656.54
7932,106,1,1436.69
7933,156,2,1036.93
7934,122,2,2656.54
7935,67,1,203.18
7935,62,1,1318.75
7935,111,4,2079.48
7936,167,2,3959.62
7936,171,4,3534.96
7936,194,4,2411.15
7937,57,1,1997.2
7937,12,1,2593.81
7938,4,4,4550.99
7938,100,1,3996.91
7939,181,2,944.51
7940,61,3,3411.87
7940,39,2,297.38
7940,119,2,2001.68
7941,147,2,1617.04
7942,6,1,2393.9
7942,151,1,1449.61
7943,45,4,3500.0
7943,180,1,2445.64
7943,195,2,2900.98
7944,39,1,297.38
7945,137,4,261.44
7945,122,3,2656.54
7945,180,4,2445.64
7946,141,2,286.08
7947,108,3,4450.41
7948,117,1,2305.25
7948,142,4,4973.51
7948,163,3,1139.02
7949,101,1,763.92
7949,186,4,3843.42
7950,7,1,4448.96
7950,58,1,1795.93
7950,53,2,3340.62
7951,63,4,175.94
7952,109,3,2330.11
7953,34,3,3633.5
7953,19,1,4523.86
7953,27,4,1533.32
7954,115,2,2239.25
7954,9,4,2126.86
7954,198,4,3167.88
7955,38,4,4399.3
7955,142,4,4973.51
7955,73,1,3726.09
7956,78,1,473.88
7957,176,1,2961.24
7957,69,4,4522.46
7958,9,4,2126.86
7958,52,1,1258.08
7959,51,1,4122.12
7959,113,2,174.35
7959,171,3,3534.96
7960,101,1,763.92
7960,140,1,1486.7
7960,94,4,2578.29
7961,143,2,2461.73
7961,57,4,1997.2
7962,128,4,385.55
7963,71,2,4481.49
7963,171,2,3534.96
7963,79,2,3690.23
7964,67,2,203.18
7964,74,2,1617.69
7964,143,1,2461.73
7965,20,2,4267.1
7966,183,2,4566.8
7966,121,3,4630.02
7967,146,3,311.53
7967,1,1,4869.5
7968,149,1,4207.93
7969,145,3,2316.34
7969,169,3,1701.78
7970,89,1,4984.36
7970,28,3,920.61
7971,180,3,2445.64
7972,95,2,188.14
7973,194,4,2411.15
7973,35,4,1828.19
7974,123,2,165.71
7975,198,4,3167.88
7976,136,2,1558.63
7976,56,4,3481.13
7977,15,1,4672.08
7977,129,1,4613.7
7978,150,3,3305.73
7979,98,4,3472.27
7979,17,1,2166.97
7979,187,1,124.89
7980,186,3,3843.42
7980,191,2,3707.64
7981,121,1,4630.02
7981,82,1,146.16
7981,65,4,3072.64
7982,3,4,1290.43
7982,74,4,1617.69
7982,107,3,2371.4
7983,51,3,4122.12
7984,162,4,3647.55
7984,1,4,4869.5
7984,166,4,876.42
7985,161,1,4850.26
7985,158,3,2481.62
7985,43,4,4030.79
7986,24,1,2927.61
7986,15,3,4672.08
7986,88,2,4593.11
7987,140,4,1486.7
7988,83,4,4063.09
7989,63,3,175.94
7989,34,4,3633.5
7990,9,2,2126.86
7991,166,1,876.42
7991,68,1,278.48
7991,141,4,286.08
7992,47,3,4491.78
7993,63,1,175.94
7994,129,1,4613.7
7994,188,2,4597.02
7994,128,3,385.55
7995,135,3,2354.31
7995,131,2,2898.36
7996,198,1,3167.88
7996,134,2,2093.43
7997,185,4,2683.02
7997,114,3,1490.35
7997,96,2,4670.58
7998,192,4,3893.83
7998,139,3,2668.36
7998,156,1,1036.93
7999,64,2,917.14
7999,47,2,4491.78
8000,30,2,1832.52
8000,23,4,470.59
8000,21,2,2130.2
8001,134,3,2093.43
8002,172,1,655.02
8002,184,4,2815.22
8002,52,4,1258.08
8003,90,1,853.05
8004,89,3,4984.36
8004,33,2,2592.59
8004,112,4,2354.57
8005,37,3,2415.62
8005,95,2,188.14
8005,157,2,1632.43
8006,118,3,1755.3
8006,44,1,1808.93
8006,42,1,4287.63
8007,97,1,483.8
8007,22,3,650.69
8007,181,4,944.51
8008,82,4,146.16
8008,25,2,3248.88
8009,16,2,4366.29
8010,188,1,4597.02
8010,97,4,483.8
8010,113,4,174.35
8011,28,3,920.61
8012,184,4,2815.22
8012,199,3,4466.88
8012,87,2,4330.81
8013,83,4,4063.09
8014,21,1,2130.2
8014,43,1,4030.79
8014,175,4,3942.97
8015,127,3,4047.48
8016,4,4,4550.99
8017,107,2,2371.4
8017,166,4,876.42
8018,14,4,4847.94
8019,118,2,1755.3
8019,126,1,1185.11
8019,25,2,3248.88
8020,25,3,3248.88
8020,190,1,4922.18
8021,175,3,3942.97
8021,22,4,650.69
8021,173,4,3887.11
8022,104,2,1583.13
8022,167,4,3959.62
8022,77,1,2068.89
8023,27,3,1533.32
8023,145,4,2316.34
8024,119,3,2001.68
8024,169,3,1701.78
8024,60,3,596.25
8025,140,1,1486.7
8026,158,4,2481.62
8027,170,1,152.91
8028,9,4,2126.86
8028,61,2,3411.87
8029,134,2,2093.43
8029,56,1,3481.13
8029,51,2,4122.12
8030,145,1,2316.34
8030,159,1,3354.09
8031,153,1,1675.55
8031,75,1,4307.88
8031,99,3,3946.53
8032,99,4,3946.53
8033,85,3,3217.05
8034,41,4,1908.04
8034,44,4,1808.93
8035,179,4,442.02
8035,142,4,4973.51
8035,106,2,1436.69
8036,110,4,2823.97
8037,159,3,3354.09
8037,52,1,1258.08
8037,180,4,2445.64
8038,59,3,4195.85
8039,189,3,1067.5
8039,181,1,944.51
8040,73,3,3726.09
8041,51,3,4122.12
8041,120,2,1287.24
8042,62,4,1318.75
8043,146,3,311.53
8043,42,4,4287.63
8044,11,4,1937.99
8044,79,1,3690.23
8044,129,2,4613.7
8045,160,3,2687.43
8045,104,1,1583.13
8045,109,3,2330.11
8046,35,3,1828.19
8046,130,1,4384.64
8046,70,2,459.2
8047,23,4,470.59
8048,179,4,442.02
8048,11,1,1937.99
8049,177,4,503.92
8049,169,2,1701.78
8049,40,3,4043.68
8050,88,2,4593.11
8050,152,3,4841.93
8050,112,4,2354.57
8051,126,3,1185.11
8051,90,3,853.05
8051,5,3,556.23
8052,178,1,3851.7
8053,136,4,1558.63
8054,10,3,1534.78
8055,161,2,4850.26
8055,100,3,3996.91
8055,78,2,473.88
8056,186,2,3843.42
8057,198,1,3167.88
8057,14,4,4847.94
8057,116,2,3205.61
8058,106,3,1436.69
8058,183,2,4566.8
8058,195,1,2900.98
8059,155,4,4981.2
8060,23,1,470.59
8060,176,3,2961.24
8060,137,4,261.44
8061,188,3,4597.02
8061,16,4,4366.29
8062,188,4,4597.02
8062,193,4,3315.39
8063,10,4,1534.78
8063,21,4,2130.2
8063,70,1,459.2
8064,155,4,4981.2
8064,107,3,2371.4
8065,138,3,2991.62
8065,40,1,4043.68
8065,55,2,1906.64
8066,195,3,2900.98
8067,128,3,385.55
8067,166,1,876.42
8068,113,4,174.35
8069,111,3,2079.48
8070,182,2,3786.44
8070,159,4,3354.09
8070,61,2,3411.87
8071,28,3,920.61
8072,72,1,1218.01
8072,18,2,3487.38
8073,100,1,3996.91
8074,130,2,4384.64
8074,48,1,2082.01
8075,126,4,1185.11
8075,18,3,3487.38
8076,96,2,4670.58
8076,117,2,2305.25
8077,75,3,4307.88
8077,62,3,1318.75
8077,174,4,2510.15
8078,129,2,4613.7
8078,16,3,4366.29
8079,51,1,4122.12
8079,126,3,1185.11
8080,185,1,2683.02
8080,27,1,1533.32
8081,125,3,4867.51
8081,110,1,2823.97
8081,74,3,1617.69
8082,54,1,2020.79
8082,176,1,2961.24
8082,87,1,4330.81
8083,61,2,3411.87
8083,103,1,4164.2
8083,2,2,3973.78
8084,134,3,2093.43
8084,35,4,1828.19
8085,26,1,4264.23
8085,108,3,4450.41
8086,10,1,1534.78
8087,20,2,4267.1
8088,192,2,3893.83
8089,19,1,4523.86
8089,79,3,3690.23
8090,178,2,3851.7
8091,26,4,4264.23
8091,199,4,4466.88
8091,152,2,4841.93
8092,83,2,4063.09
8092,196,4,327.37
8092,123,4,165.71
8093,10,3,1534.78
8093,24,3,2927.61
8093,28,1,920.61
8094,163,1,1139.02
8095,144,1,3804.42
8095,57,4,1997.2
8096,160,1,2687.43
8096,26,2,4264.23
8097,166,4,876.42
8097,87,4,4330.81
8098,199,1,4466.88
8099,183,3,4566.8
8099,108,1,4450.41
8100,181,2,944.51
8101,162,4,3647.55
8101,48,3,2082.01
8101,160,2,2687.43
8102,148,4,1668.54
8102,65,3,3072.64
8102,157,1,1632.43
8103,133,1,1363.27
8103,106,4,1436.69
8104,115,3,2239.25
8104,155,4,4981.2
8104,91,2,4328.52
8105,17,4,2166.97
8105,8,3,3242.2
8105,126,2,1185.11
8106,5,1,556.23
8107,70,3,459.2
8108,167,3,3959.62
8108,195,2,2900.98
8109,183,3,4566.8
8110,103,1,4164.2
8110,33,1,2592.59
8111,143,4,2461.73
8112,13,1,1663.32
8113,101,2,763.92
8114,104,2,1583.13
8114,111,4,2079.48
8115,44,1,1808.93
8115,137,1,261.44
8116,5,4,556.23
8117,44,1,1808.93
8118,164,2,614.98
8118,137,1,261.44
8119,27,3,1533.32
8119,25,2,3248.88
8119,51,4,4122.12
8120,163,3,1139.02
8120,132,3,144.09
8121,30,2,1832.52
8122,157,4,1632.43
8122,164,3,614.98
8122,90,2,853.05
8123,18,4,3487.38
8123,113,1,174.35
8124,38,4,4399.3
8124,68,2,278.48
8124,47,4,4491.78
8125,168,1,1624.08
8126,55,2,1906.64
8127,159,1,3354.09
8127,72,4,1218.01
8128,149,3,4207.93
8128,156,3,1036.93
8128,7,4,4448.96
8129,177,1,503.92
8129,176,3,2961.24
8130,3,2,1290.43
8130,150,1,3305.73
8131,18,1,3487.38
8131,17,1,2166.97
8132,150,4,3305.73
8132,138,1,2991.62
8132,50,4,3558.22
8133,196,3,327.37
8133,155,3,4981.2
8133,138,4,2991.62
8134,100,2,3996.91
8135,187,1,124.89
8135,70,2,459.2
8135,109,2,2330.11
8136,129,4,4613.7
8136,16,3,4366.29
8137,37,1,2415.62
8137,162,1,3647.55
8137,17,4,2166.97
8138,19,1,4523.86
8138,70,4,459.2
8139,139,4,2668.36
8139,88,1,4593.11
8139,150,1,3305.73
8140,89,1,4984.36
8141,121,3,4630.02
8141,149,2,4207.93
8141,197,1,3157.4
8142,15,4,4672.08
8142,50,3,3558.22
8143,131,2,2898.36
8143,147,2,1617.04
8144,60,2,596.25
8144,49,3,2332.57
8144,48,2,2082.01
8145,24,4,2927.61
8145,159,1,3354.09
8145,35,4,1828.19
8146,174,3,2510.15
8146,27,4,1533.32
8147,179,2,442.02
8147,192,3,3893.83
8147,170,1,152.91
8148,41,4,1908.04
8149,10,3,1534.78
8149,195,3,2900.98
8149,2,3,3973.78
8150,35,1,1828.19
8150,78,4,473.88
8150,3,3,1290.43
8151,54,3,2020.79
8151,56,3,3481.13
8151,26,3,4264.23
8152,72,4,1218.01
8153,125,3,4867.51
8154,144,1,3804.42
8154,179,1,442.02
8154,2,3,3973.78
8155,162,1,3647.55
8155,71,2,4481.49
8155,13,3,1663.32
8156,71,1,4481.49
8157,63,3,175.94
8157,7,1,4448.96
8158,197,4,3157.4
8158,73,3,3726.09
8158,151,3,1449.61
8159,37,4,2415.62
8159,43,3,4030.79
8159,131,4,2898.36
8160,109,2,2330.11
8160,36,3,1695.94
8161,142,4,4973.51
8161,165,3,3473.17
8161,63,3,175.94
8162,139,4,2668.36
8162,168,2,1624.08
8162,77,2,2068.89
8163,128,4,385.55
8163,4,1,4550.99
8163,88,3,4593.11
8164,68,3,278.48
8165,150,2,3305.73
8165,108,1,4450.41
8166,193,3,3315.39
8167,162,4,3647.55
8167,193,1,3315.39
8167,17,1,2166.97
8168,112,3,2354.57
8168,191,4,3707.64
8169,122,4,2656.54
8170,88,4,4593.11
8171,121,2,4630.02
8171,49,3,2332.57
8171,110,2,2823.97
8172,106,4,1436.69
8172,66,3,3574.72
8173,5,1,556.23
8173,89,4,4984.36
8173,63,2,175.94
8174,193,2,3315.39
8174,37,3,2415.62
8174,181,3,944.51
8175,129,2,4613.7
8175,37,4,2415.62
8176,176,4,2961.24
8177,174,3,2510.15
8178,4,3,4550.99
8179,180,3,2445.64
8179,46,1,882.2
8180,151,4,1449.61
8180,71,3,4481.49
8180,18,1,3487.38
8181,156,3,1036.93
8181,100,2,3996.91
8181,68,2,278.48
8182,8,3,3242.2
8183,15,2,4672.08
8184,161,2,4850.26
8184,7,1,4448.96
8185,72,3,1218.01
8185,172,4,655.02
8186,183,4,4566.8
8186,82,4,146.16
8187,11,3,1937.99
8187,38,4,4399.3
8187,87,3,4330.81
8188,168,4,1624.08
8188,88,1,4593.11
8188,141,1,286.08
8189,138,4,2991.62
8189,27,4,1533.32
8189,178,1,3851.7
8190,2,2,3973.78
8190,109,4,2330.11
8190,18,2,3487.38
8191,81,3,114.27
8191,59,2,4195.85
8192,137,3,261.44
8192,46,2,882.2
8192,175,1,3942.97
8193,172,1,655.02
8194,146,3,311.53
8194,75,2,4307.88
8194,166,4,876.42
8195,40,2,4043.68
8196,101,4,763.92
8196,23,3,470.59
8197,41,1,1908.04
8198,163,2,1139.02
8198,193,1,3315.39
8198,73,1,3726.09
8199,86,2,2325.65
8199,67,4,203.18
8200,98,1,3472.27
8201,34,1,3633.5
8201,140,3,1486.7
8201,70,3,459.2
8202,102,3,2293.09
8202,141,4,286.08
8202,124,2,195.29
8203,127,2,4047.48
8203,181,2,944.51
8203,97,4,483.8
8204,172,1,655.02
8204,62,2,1318.75
8204,49,4,2332.57
8205,11,4,1937.99
8205,79,4,3690.23
8205,60,2,596.25
8206,70,3,459.2
8206,59,3,4195.85
8207,180,4,2445.64
8207,136,2,1558.63
8208,191,2,3707.64
8208,24,4,2927.61
8209,90,2,853.05
8209,152,4,4841.93
8210,119,2,2001.68
8210,52,1,1258.08
8211,156,1,1036.93
8212,102,1,2293.09
8213,53,2,3340.62
8213,81,3,114.27
8214,163,2,1139.02
8214,1,4,4869.5
8214,144,4,3804.42
8215,130,1,4384.64
8215,179,2,442.02
8216,5,3,556.23
8216,85,4,3217.05
8216,95,3,188.14
8217,37,1,2415.62
8218,28,1,920.61
8219,135,3,2354.31
8220,198,2,3167.88
8220,176,1,2961.24
8220,75,1,4307.88
8221,188,4,4597.02
8221,39,3,297.38
8221,187,4,124.89
8222,148,1,1668.54
8223,71,1,4481.49
8223,14,2,4847.94
8223,22,1,650.69
8224,80,2,3122.74
8225,4,1,4550.99
8225,115,3,2239.25
8226,86,3,2325.65
8226,187,1,124.89
8227,83,1,4063.09
8227,142,3,4973.51
8227,27,4,1533.32
8228,42,1,4287.63
8229,81,1,114.27
8229,109,1,2330.11
8229,84,2,1371.06
8230,37,2,2415.62
8230,69,1,4522.46
8230,96,2,4670.58
8231,137,1,261.44
8232,75,3,4307.88
8233,78,3,473.88
8234,23,4,470.59
8234,137,3,261.44
8234,135,3,2354.31
8235,67,2,203.18
8235,45,2,3500.0
8236,148,1,1668.54
8236,193,1,3315.39
8236,31,2,749.1
8237,83,3,4063.09
8237,137,4,261.44
8238,69,2,4522.46
8239,33,2,2592.59
8239,34,4,3633.5
8240,42,2,4287.63
8241,32,2,3394.18
8241,137,4,261.44
8242,8,2,3242.2
8242,88,2,4593.11
8243,10,3,1534.78
8243,141,1,286.08
8243,6,1,2393.9
8244,168,1,1624.08
8244,173,1,3887.11
8245,27,4,1533.32
8245,168,2,1624.08
8246,94,4,2578.29
8247,158,2,2481.62
8247,179,3,442.02
8248,110,4,2823.97
8248,169,2,1701.78
8248,37,1,2415.62
8249,26,2,4264.23
8249,44,3,1808.93
8249,182,4,3786.44
8250,57,1,1997.2
8251,101,4,763.92
8252,19,4,4523.86
8253,120,4,1287.24
8253,24,3,2927.61
8253,90,4,853.05
8254,199,1,4466.88
8254,75,3,4307.88
8255,64,2,917.14
8255,153,3,1675.55
8255,68,2,278.48
8256,73,1,3726.09
8256,189,3,1067.5
8256,64,1,917.14
8257,165,2,3473.17
8258,29,2,1957.13
8258,149,2,4207.93
8258,83,2,4063.09
8259,6,2,2393.9
8259,68,3,278.48
8259,173,3,3887.11
8260,171,1,3534.96
8261,141,4,286.08
8262,25,3,3248.88
8263,66,2,3574.72
8264,58,2,1795.93
8265,198,4,3167.88
8266,39,2,297.38
8267,80,1,3122.74
8267,96,3,4670.58
8268,29,2,1957.13
8268,135,1,2354.31
8268,160,1,2687.43
8269,49,2,2332.57
8269,13,1,1663.32
8270,193,3,3315.39
8271,1,4,4869.5
8271,146,4,311.53
8272,47,1,4491.78
8273,87,3,4330.81
8273,118,3,1755.3
8273,62,2,1318.75
8274,164,1,614.98
8274,44,1,1808.93
8275,46,2,882.2
8275,93,3,2995.0
8275,43,4,4030.79
8276,26,4,4264.23
8277,34,1,3633.5
8277,46,2,882.2
8277,151,2,1449.61
8278,77,1,2068.89
8278,112,4,2354.57
8279,83,2,4063.09
8280,199,1,4466.88
8280,115,4,2239.25
8281,108,4,4450.41
8281,166,1,876.42
8281,38,3,4399.3
8282,8,4,3242.2
8282,58,2,1795.93
8283,190,3,4922.18
8284,140,1,1486.7
8285,190,3,4922.18
8285,147,2,1617.04
8286,132,4,144.09
8287,74,2,1617.69
8287,85,1,3217.05
8288,19,1,4523.86
8288,55,2,1906.64
8289,29,3,1957.13
8289,194,2,2411.15
8290,136,1,1558.63
8290,186,3,3843.42
8291,31,1,749.1
8291,50,2,3558.22
8291,161,1,4850.26
8292,13,3,1663.32
8293,5,4,556.23
8293,15,3,4672.08
8293,180,2,2445.64
8294,104,2,1583.13
8294,167,3,3959.62
8295,121,1,4630.02
8296,193,4,3315.39
8297,151,4,1449.61
8297,75,1,4307.88
8297,113,4,174.35
8298,14,2,4847.94
8299,107,2,2371.4
8300,155,3,4981.2
8301,20,2,4267.1
8302,151,3,1449.61
8303,183,2,4566.8
8303,55,1,1906.64
8303,80,3,3122.74
8304,69,3,4522.46
8305,127,3,4047.48
8306,79,1,3690.23
8307,57,2,1997.2
8308,111,2,2079.48
8308,142,2,4973.51
8308,53,2,3340.62
8309,14,2,4847.94
8309,183,4,4566.8
8310,31,3,749.1
8310,46,3,882.2
8311,103,2,4164.2
8311,95,4,188.14
8312,142,1,4973.51
8313,86,4,2325.65
8313,173,2,3887.11
8313,195,1,2900.98
8314,158,4,2481.62
8314,36,2,1695.94
8315,162,2,3647.55
8315,146,4,311.53
8315,173,1,3887.11
8316,150,3,3305.73
8317,1,2,4869.5
8317,116,1,3205.61
8317,97,4,483.8
8318,125,2,4867.51
8319,151,4,1449.61
8319,89,3,4984.36
8320,162,4,3647.55
8320,19,3,4523.86
8320,134,3,2093.43
8321,23,2,470.59
8322,125,4,4867.51
8322,134,2,2093.43
8323,189,4,1067.5
8324,115,3,2239.25
8325,171,4,3534.96
8325,53,3,3340.62
8326,18,4,3487.38
8327,184,4,2815.22
8327,66,1,3574.72
8327,6,2,2393.9
8328,42,3,4287.63
8328,17,2,2166.97
8328,137,3,261.44
8329,161,3,4850.26
8329,83,4,4063.09
8329,82,1,146.16
8330,68,1,278.48
8330,74,1,1617.69
8330,29,3,1957.13
8331,71,1,4481.49
8331,51,1,4122.12
8332,118,3,1755.3
8332,3,1,1290.43
8332,81,1,114.27
8333,165,2,3473.17
8333,179,4,442.02
8333,43,3,4030.79
8334,4,3,4550.99
8334,41,3,1908.04
8334,100,4,3996.91
8335,83,4,4063.09
8335,133,1,1363.27
8335,6,3,2393.9
8336,121,1,4630.02
8336,18,1,3487.38
8337,191,4,3707.64
8337,17,2,2166.97
8338,190,4,4922.18
8338,171,4,3534.96
8339,22,1,650.69
8339,73,1,3726.09
8339,32,2,3394.18
8340,87,3,4330.81
8341,160,1,2687.43
8342,155,4,4981.2
8343,162,2,3647.55
8343,155,4,4981.2
8343,131,3,2898.36
8344,43,2,4030.79
8345,132,3,144.09
8345,104,2,1583.13
8345,68,3,278.48
8346,46,1,882.2
8346,24,2,2927.61
8346,50,1,3558.22
8347,83,4,4063.09
8348,161,2,4850.26
8348,26,2,4264.23
8348,90,3,853.05
8349,6,2,2393.9
8349,9,4,2126.86
8349,86,1,2325.65
8350,138,2,2991.62
8350,125,2,4867.51
8350,168,4,1624.08
8351,139,2,2668.36
8351,47,1,4491.78
8351,126,2,1185.11
8352,175,2,3942.97
8352,122,1,2656.54
8352,76,3,3532.23
8353,186,2,3843.42
8354,34,2,3633.5
8354,88,3,4593.11
8354,42,4,4287.63
8355,119,3,2001.68
8355,154,1,4991.35
8356,67,2,203.18
8356,185,2,2683.02
8356,139,4,2668.36
8357,170,1,152.91
8357,187,3,124.89
8357,44,1,1808.93
8358,35,1,1828.19
8359,27,1,1533.32
8359,28,2,920.61
8360,86,1,2325.65
8360,92,1,1403.5
8361,138,2,2991.62
8361,2,3,3973.78
8362,167,1,3959.62
8363,103,3,4164.2
8364,104,4,1583.13
8364,131,2,2898.36
8365,57,4,1997.2
8365,108,3,4450.41
8366,97,2,483.8
8366,28,3,920.61
8366,173,2,3887.11
8367,180,4,2445.64
8367,71,3,4481.49
8367,22,2,650.69
8368,166,4,876.42
8368,91,2,4328.52
8369,112,2,2354.57
8369,189,1,1067.5
8369,16,1,4366.29
8370,101,1,763.92
8370,126,2,1185.11
8371,158,2,2481.62
8371,134,3,2093.43
8371,185,1,2683.02
8372,156,2,1036.93
8372,175,3,3942.97
8372,107,1,2371.4
8373,183,1,4566.8
8373,199,1,4466.88
8374,1,1,4869.5
8375,142,4,4973.51
8375,174,3,2510.15
8376,109,3,2330.11
8376,50,4,3558.22
8376,13,2,1663.32
8377,73,2,3726.09
8377,150,1,3305.73
8378,183,2,4566.8
8378,32,1,3394.18
8378,199,1,4466.88
8379,150,3,3305.73
8380,43,3,4030.79
8381,137,2,261.44
8381,111,2,2079.48
8382,186,1,3843.42
8383,198,1,3167.88
8383,24,3,2927.61
8384,183,2,4566.8
8384,140,3,1486.7
8384,50,2,3558.22
8385,131,4,2898.36
8385,194,1,2411.15
8386,131,2,2898.36
8387,177,1,503.92
8388,32,1,3394.18
8388,145,4,2316.34
8388,68,4,278.48
8389,122,1,2656.54
8389,198,4,3167.88
8389,102,3,2293.09
8390,118,2,1755.3
8391,192,2,3893.83
8391,186,4,3843.42
8392,117,3,2305.25
8392,190,4,4922.18
8393,25,1,3248.88
8393,89,1,4984.36
8393,157,3,1632.43
8394,68,4,278.48
8395,37,4,2415.62
8395,39,1,297.38
8395,184,3,2815.22
8396,73,3,3726.09
8397,46,3,882.2
8397,106,2,1436.69
8397,47,3,4491.78
8398,135,2,2354.31
8398,6,2,2393.9
8398,58,4,1795.93
8399,179,1,442.02
8400,185,1,2683.02
8400,83,1,4063.09
8400,81,2,114.27
8401,196,2,327.37
8401,179,3,442.02
8402,94,4,2578.29
8402,124,3,195.29
8402,152,2,4841.93
8403,18,4,3487.38
8403,149,1,4207.93
8404,108,3,4450.41
8404,38,4,4399.3
8404,136,4,1558.63
8405,58,4,1795.93
8405,39,3,297.38
8406,134,1,2093.43
8406,110,3,2823.97
8406,105,1,2391.97
8407,137,2,261.44
8407,104,2,1583.13
8408,136,4,1558.63
8408,37,1,2415.62
8408,186,2,3843.42
8409,124,4,195.29
8409,161,2,4850.26
8410,163,1,1139.02
8410,90,2,853.05
8411,110,3,2823.97
8411,176,4,2961.24
8412,148,2,1668.54
8412,32,4,3394.18
8412,195,4,2900.98
8413,188,1,4597.02
8413,3,2,1290.43
8413,92,2,1403.5
8414,160,4,2687.43
8415,47,1,4491.78
8415,56,2,3481.13
8416,82,3,146.16
8416,10,2,1534.78
8416,31,2,749.1
8417,189,1,1067.5
8418,136,2,1558.63
8419,33,3,2592.59
8419,190,4,4922.18
8419,62,4,1318.75
8420,39,1,297.38
8420,199,4,4466.88
8421,160,4,2687.43
8421,197,2,3157.4
8421,94,3,2578.29
8422,40,2,4043.68
8423,173,3,3887.11
8423,11,2,1937.99
8423,197,1,3157.4
8424,95,3,188.14
8425,139,3,2668.36
8426,34,2,3633.5
8426,110,1,2823.97
8427,188,1,4597.02
8427,45,3,3500.0
8428,189,1,1067.5
8428,104,4,1583.13
8428,127,4,4047.48
8429,19,4,4523.86
8429,37,1,2415.62
8430,15,2,4672.08
8430,146,1,311.53
8430,127,2,4047.48
8431,132,1,144.09
8431,175,2,3942.97
8431,133,3,1363.27
8432,188,1,4597.02
8432,198,2,3167.88
8432,190,1,4922.18
8433,166,4,876.42
8434,175,3,3942.97
8434,125,1,4867.51
8435,167,3,3959.62
8435,74,4,1617.69
8436,139,4,2668.36
8437,4,4,4550.99
8437,54,2,2020.79
8437,68,1,278.48
8438,197,4,3157.4
