customer_id,customer_name,city,signup_date
1298,Customer_1298,Bhopal,2021-09-17
1299,Customer_1299,Kolkata,2021-05-05
1300,Customer_1300,Delhi,2021-03-23
1301,Customer_1301,Kolkata,2021-10-10
1302,Customer_1302,Bhopal,2022-11-14
1303,Customer_1303,Chennai,2021-02-28
1304,Customer_1304,Pune,2022-06-28
1305,Customer_1305,Bhopal,2021-06-10
1306,Customer_1306,Kolkata,2021-10-11
1307,Customer_1307,Chennai,2021-04-16
1308,Customer_1308,Kolkata,2021-04-15
1309,Customer_1309,Jaipur,2022-03-15
1310,Customer_1310,Bangalore,2021-08-16
1311,Customer_1311,Ahmedabad,2022-12-01
1312,Customer_1312,Mumbai,2022-08-05
1313,Customer_1313,Kolkata,2021-11-14
1314,Customer_1314,Mumbai,2022-04-09
1315,Customer_1315,Hyderabad,2023-03-13
1316,Customer_1316,Kolkata,2022-08-22
1317,Customer_1317,Bangalore,2023-06-01
1318,Customer_1318,Mumbai,2023-05-24
1319,Customer_1319,Bhopal,2022-04-17
1320,Customer_1320,Kolkata,2021-02-25
1321,Customer_1321,Delhi,2022-09-17
1322,Customer_1322,Ahmedabad,2021-01-13
1323,Customer_1323,Bangalore,2022-03-16
1324,Customer_1324,Mumbai,2021-01-18
1325,Customer_1325,Bangalore,2022-11-25
1326,Customer_1326,Chennai,2021-04-23
1327,Customer_1327,Ahmedabad,2021-08-17
1328,Customer_1328,Bhopal,2021-06-20
1329,Customer_1329,Kolkata,2021-10-22
1330,Customer_1330,Kolkata,2021-07-08
1331,Customer_1331,Kolkata,2022-03-02
1332,Customer_1332,Ahmedabad,2021-03-20
1333,Customer_1333,Delhi,2022-10-20
1334,Customer_1334,Hyderabad,2021-07-01
1335,Customer_1335,Pune,2022-05-14
1336,Customer_1336,Jaipur,2023-03-09
1337,Customer_1337,Mumbai,2023-02-01
1338,Customer_1338,Delhi,2023-05-16
1339,Customer_1339,Bhopal,2023-04-06
1340,Customer_1340,Mumbai,2022-12-09
1341,Customer_1341,Kolkata,2023-04-15
1342,Customer_1342,Bangalore,2021-03-12
1343,Customer_1343,Bhopal,2021-09-05
1344,Customer_1344,Mumbai,2021-05-26
1345,Customer_1345,Kolkata,2022-09-10
1346,Customer_1346,Mumbai,2023-02-14
1347,Customer_1347,Bangalore,2021-10-23
1348,Customer_1348,Kolkata,2022-08-05
1349,Customer_1349,Hyderabad,2022-04-15
1350,Customer_1350,Delhi,2022-05-21
1351,Customer_1351,Chennai,2021-07-12
1352,Customer_1352,Jaipur,2021-03-09
1353,Customer_1353,Ahmedabad,2022-05-09
1354,Customer_1354,Jaipur,2023-03-28
1355,Customer_1355,Bhopal,2021-02-21
1356,Customer_1356,Jaipur,2023-06-01
1357,Customer_1357,Kolkata,2021-12-29
1358,Customer_1358,Hyderabad,2023-03-08
1359,Customer_1359,Chennai,2022-04-19
1360,Customer_1360,Delhi,2023-04-26
1361,Customer_1361,Delhi,2022-06-05
1362,Customer_1362,Bangalore,2023-02-02
1363,Customer_1363,Ahmedabad,2022-03-07
1364,Customer_1364,Mumbai,2023-04-24
1365,Customer_1365,Hyderabad,2021-10-25
1366,Customer_1366,Mumbai,2022-03-11
1367,Customer_1367,Chennai,2022-11-27
1368,Customer_1368,Jaipur,2022-11-22
1369,Customer_1369,Delhi,2021-07-17
1370,Customer_1370,Chennai,2021-05-08
1371,Customer_1371,Jaipur,2022-06-16
1372,Customer_1372,Delhi,2022-02-15
1373,Customer_1373,Jaipur,2023-04-20
1374,Customer_1374,Ahmedabad,2021-03-06
1375,Customer_1375,Hyderabad,2022-11-25
1376,Customer_1376,Bhopal,2021-08-29
1377,Customer_1377,Chennai,2022-01-04
1378,Customer_1378,Chennai,2022-06-20
1379,Customer_1379,Pune,2022-01-19
1380,Customer_1380,Kolkata,2022-03-07
1381,Customer_1381,Ahmedabad,2021-03-24
1382,Customer_1382,Ahmedabad,2023-04-11
1383,Customer_1383,Mumbai,2022-11-28
1384,Customer_1384,Jaipur,2023-04-08
1385,Customer_1385,Kolkata,2022-09-03
1386,Customer_1386,Hyderabad,2022-07-28
1387,Customer_1387,Hyderabad,2021-10-13
1388,Customer_1388,Ahmedabad,2022-06-18
1389,Customer_1389,Hyderabad,2022-04-04
1390,Customer_1390,Pune,2021-07-31
1391,Customer_1391,Chennai,2021-05-06
1392,Customer_1392,Bangalore,2022-02-17
1393,Customer_1393,Bhopal,2022-05-14
1394,Customer_1394,Mumbai,2022-03-01
1395,Customer_1395,Jaipur,2022-07-08
1396,Customer_1396,Bhopal,2022-09-02
1397,Customer_1397,Jaipur,2022-06-27
1398,Customer_1398,Delhi,2021-06-07
1399,Customer_1399,Bhopal,2021-04-22
1400,Customer_1400,Bangalore,2022-02-06
1401,Customer_1401,Ahmedabad,2023-01-29
1402,Customer_1402,Pune,2021-05-02
1403,Customer_1403,Chennai,2021-09-30
1404,Customer_1404,Chennai,2021-10-21
1405,Customer_1405,Pune,2022-02-02
1406,Customer_1406,Kolkata,2022-04-16
1407,Customer_1407,Delhi,2021-07-26
1408,Customer_1408,Jaipur,2021-04-20
1409,Customer_1409,Bangalore,2022-03-16
1410,Customer_1410,Hyderabad,2021-10-05
1411,Customer_1411,Bhopal,2022-07-22
1412,Customer_1412,Delhi,2023-06-06
1413,Customer_1413,Bhopal,2022-07-23
1414,Customer_1414,Bangalore,2022-04-27
1415,Customer_1415,Mumbai,2023-03-14
1416,Customer_1416,Mumbai,2021-04-24
1417,Customer_1417,Delhi,2023-06-12
1418,Customer_1418,Ahmedabad,2023-06-16
1419,Customer_1419,Bangalore,2023-03-31
1420,Customer_1420,Bangalore,2023-05-03
1421,Customer_1421,Pune,2022-04-22
1422,Customer_1422,Ahmedabad,2022-12-11
1423,Customer_1423,Jaipur,2021-11-17
1424,Customer_1424,Jaipur,2021-06-28
1425,Customer_1425,Hyderabad,2023-06-16
1426,Customer_1426,Chennai,2021-08-07
1427,Customer_1427,Mumbai,2023-02-28
1428,Customer_1428,Jaipur,2022-06-12
1429,Customer_1429,Ahmedabad,2022-05-07
1430,Customer_1430,Bangalore,2023-06-10
1431,Customer_1431,Jaipur,2021-03-02
1432,Customer_1432,Bangalore,2021-02-23
1433,Customer_1433,Jaipur,2022-11-11
1434,Customer_1434,Mumbai,2022-06-22
1435,Customer_1435,Bhopal,2023-04-28
1436,Customer_1436,Jaipur,2021-03-06
1437,Customer_1437,Ahmedabad,2022-09-04
1438,Customer_1438,Jaipur,2022-08-09
1439,Customer_1439,Chennai,2022-12-05
1440,Customer_1440,Mumbai,2021-06-20
1441,Customer_1441,Ahmedabad,2021-09-30
1442,Customer_1442,Pune,2023-06-08
1443,Customer_1443,Ahmedabad,2022-11-30
1444,Customer_1444,Chennai,2022-06-19
1445,Customer_1445,Bhopal,2022-01-26
1446,Customer_1446,Mumbai,2022-11-24
1447,Customer_1447,Pune,2021-11-23
1448,Customer_1448,Chennai,2021-04-18
1449,Customer_1449,Chennai,2023-04-27
1450,Customer_1450,Delhi,2021-06-11
1451,Customer_1451,Mumbai,2023-03-25
1452,Customer_1452,Ahmedabad,2022-03-28
1453,Customer_1453,Bangalore,2021-07-25
1454,Customer_1454,Bhopal,2022-08-13
1455,Customer_1455,Bangalore,2021-01-16
1456,Customer_1456,Ahmedabad,2021-11-23
1457,Customer_1457,Ahmedabad,2022-08-31
1458,Customer_1458,Mumbai,2022-10-21
1459,Customer_1459,Ahmedabad,2021-01-02
1460,Customer_1460,Delhi,2021-01-10
1461,Customer_1461,Pune,2022-03-10
1462,Customer_1462,Ahmedabad,2021-05-05
1463,Customer_1463,Bangalore,2021-03-22
1464,Customer_1464,Ahmedabad,2022-04-30
1465,Customer_1465,Delhi,2022-10-14
1466,Customer_1466,Jaipur,2023-04-18
1467,Customer_1467,Jaipur,2021-05-30
1468,Customer_1468,Chennai,2023-03-11
1469,Customer_1469,Bhopal,2023-05-23
1470,Customer_1470,Hyderabad,2021-12-06
1471,Customer_1471,Pune,2021-05-09
1472,Customer_1472,Kolkata,2022-03-14
1473,Customer_1473,Chennai,2023-01-21
1474,Customer_1474,Bhopal,2022-05-16
1475,Customer_1475,Jaipur,2021-02-27
1476,Customer_1476,Bangalore,2021-07-17
1477,Customer_1477,Kolkata,2021-07-30
1478,Customer_1478,Bhopal,2021-02-14
1479,Customer_1479,Bhopal,2021-04-07
1480,Customer_1480,Chennai,2021-10-06
1481,Customer_1481,Kolkata,2022-06-19
1482,Customer_1482,Mumbai,2022-02-14
1483,Customer_1483,Hyderabad,2022-04-06
1484,Customer_1484,Mumbai,2022-01-26
1485,Customer_1485,Kolkata,2023-04-27
1486,Customer_1486,Mumbai,2021-02-13
1487,Customer_1487,Delhi,2021-01-27
1488,Customer_1488,Jaipur,2023-03-05
1489,Customer_1489,Delhi,2021-04-07
1490,Customer_1490,Ahmedabad,2022-07-02
1491,Customer_1491,Mumbai,2022-09-13
1492,Customer_1492,Ahmedabad,2022-07-21
1493,Customer_1493,Bangalore,2022-12-05
1494,Customer_1494,Pune,2021-08-07
1495,Customer_1495,Bangalore,2021-07-04
1496,Customer_1496,Kolkata,2021-03-10
1497,Customer_1497,Bhopal,2023-04-09
1498,Customer_1498,Jaipur,2021-05-10
1499,Customer_1499,Mumbai,2022-07-21
1500,Customer_1500,Chennai,2023-06-09
1501,Customer_1501,Pune,2022-09-01
1502,Customer_1502,Hyderabad,2023-04-28
1503,Customer_1503,Hyderabad,2022-08-22
1504,Customer_1504,Hyderabad,2023-03-17
1505,Customer_1505,Mumbai,2022-09-23
1506,Customer_1506,Hyderabad,2022-12-21
1507,Customer_1507,Delhi,2021-11-30
1508,Customer_1508,Pune,2021-06-03
1509,Customer_1509,Delhi,2022-07-01
1510,Customer_1510,Bhopal,2021-03-20
1511,Customer_1511,Pune,2022-08-02
1512,Customer_1512,Delhi,2023-05-05
1513,Customer_1513,Pune,2022-02-17
1514,Customer_1514,Bhopal,2022-06-30
1515,Customer_1515,Ahmedabad,2022-09-01
1516,Customer_1516,Mumbai,2021-06-18
1517,Customer_1517,Mumbai,2022-11-12
1518,Customer_1518,Hyderabad,2022-10-25
1519,Customer_1519,Bangalore,2022-08-06
1520,Customer_1520,Hyderabad,2022-05-30
1521,Customer_1521,Kolkata,2021-11-10
1522,Customer_1522,Delhi,2021-02-01
1523,Customer_1523,Pune,2021-10-14
1524,Customer_1524,Bangalore,2022-08-17
1525,Customer_1525,Bhopal,2021-02-12
1526,Customer_1526,Kolkata,2022-09-09
1527,Customer_1527,Bhopal,2021-01-01
1528,Customer_1528,Mumbai,2022-07-27
1529,Customer_1529,Mumbai,2021-09-27
1530,Customer_1530,Hyderabad,2021-06-29
1531,Customer_1531,Delhi,2023-01-06
1532,Customer_1532,Bangalore,2022-06-02
1533,Customer_1533,Jaipur,2021-04-13
1534,Customer_1534,Kolkata,2021-01-10
1535,Customer_1535,Kolkata,2022-08-06
1536,Customer_1536,Hyderabad,2021-03-31
1537,Customer_1537,Mumbai,2021-08-14
1538,Customer_1538,Hyderabad,2022-11-01
1539,Customer_1539,Pune,2023-01-10
1540,Customer_1540,Bangalore,2021-05-06
1541,Customer_1541,Delhi,2021-07-28
1542,Customer_1542,Ahmedabad,2021-04-07
1543,Customer_1543,Chennai,2021-03-15
1544,Customer_1544,Chennai,2022-09-19
1545,Customer_1545,Hyderabad,2021-07-10
1546,Customer_1546,Pune,2022-11-13
1547,Customer_1547,Bangalore,2023-03-30
1548,Customer_1548,Jaipur,2022-12-17
1549,Customer_1549,Chennai,2021-02-25
1550,Customer_1550,Bangalore,2022-12-21
1551,Customer_1551,Delhi,2022-07-07
1552,Customer_1552,Bhopal,2021-02-01
1553,Customer_1553,Pune,2022-06-11
1554,Customer_1554,Mumbai,2022-07-28
1555,Customer_1555,Bangalore,2022-10-29
1556,Customer_1556,Delhi,2021-10-11
1557,Customer_1557,Jaipur,2022-12-22
1558,Customer_1558,Ahmedabad,2023-04-12
1559,Customer_1559,Mumbai,2022-05-09
1560,Customer_1560,Ahmedabad,2021-07-06
1561,Customer_1561,Jaipur,2022-05-13
1562,Customer_1562,Delhi,2022-03-18
1563,Customer_1563,Chennai,2021-05-10
1564,Customer_1564,Ahmedabad,2022-10-01
1565,Customer_1565,Mumbai,2021-10-19
1566,Customer_1566,Hyderabad,2021-04-24
1567,Customer_1567,Kolkata,2021-07-18
1568,Customer_1568,Bangalore,2021-01-13
1569,Customer_1569,Chennai,2021-09-28
1570,Customer_1570,Ahmedabad,2022-08-24
1571,Customer_1571,Bhopal,2021-08-03
1572,Customer_1572,Bangalore,2022-03-20
1573,Customer_1573,Hyderabad,2023-03-01
1574,Customer_1574,Jaipur,2022-05-27
1575,Customer_1575,Kolkata,2022-03-23
1576,Customer_1576,Delhi,2022-12-16
1577,Customer_1577,Hyderabad,2021-03-15
1578,Customer_1578,Hyderabad,2022-06-21
1579,Customer_1579,Jaipur,2021-04-11
1580,Customer_1580,Pune,2021-06-25
1581,Customer_1581,Jaipur,2022-03-03
1582,Customer_1582,Pune,2021-04-27
1583,Customer_1583,Pune,2021-06-15
1584,Customer_1584,Chennai,2021-02-10
1585,Customer_1585,Chennai,2022-03-05
1586,Customer_1586,Mumbai,2021-12-10
1587,Customer_1587,Ahmedabad,2022-02-28
1588,Customer_1588,Ahmedabad,2022-01-01
1589,Customer_1589,Delhi,2021-04-30
1590,Customer_1590,Ahmedabad,2022-09-01
1591,Customer_1591,Chennai,2022-10-19
1592,Customer_1592,Mumbai,2022-12-29
1593,Customer_1593,Mumbai,2021-08-17
1594,Customer_1594,Pune,2023-04-05
1595,Customer_1595,Jaipur,2021-05-10
1596,Customer_1596,Delhi,2021-12-18
1597,Customer_1597,Pune,2023-06-08
1598,Customer_1598,Jaipur,2021-11-14
1599,Customer_1599,Ahmedabad,2022-10-11
1600,Customer_1600,Pune,2023-04-16
1601,Customer_1601,Bangalore,2021-12-03
1602,Customer_1602,Ahmedabad,2021-09-30
1603,Customer_1603,Jaipur,2021-04-27
1604,Customer_1604,Delhi,2023-03-29
1605,Customer_1605,Jaipur,2022-01-03
1606,Customer_1606,Pune,2021-04-04
1607,Customer_1607,Pune,2021-06-17
1608,Customer_1608,Hyderabad,2022-12-16
1609,Customer_1609,Delhi,2021-12-07
1610,Customer_1610,Bhopal,2022-10-23
1611,Customer_1611,Ahmedabad,2022-11-26
1612,Customer_1612,Mumbai,2021-06-01
1613,Customer_1613,Delhi,2022-08-09
1614,Customer_1614,Mumbai,2023-05-27
1615,Customer_1615,Delhi,2021-10-01
1616,Customer_1616,Delhi,2022-07-08
1617,Customer_1617,Jaipur,2022-05-11
1618,Customer_1618,Delhi,2022-12-25
1619,Customer_1619,Hyderabad,2021-04-11
1620,Customer_1620,Bhopal,2022-07-11
1621,Customer_1621,Pune,2021-03-23
1622,Customer_1622,Kolkata,2022-06-13
1623,Customer_1623,Mumbai,2021-03-14
1624,Customer_1624,Pune,2021-01-14
1625,Customer_1625,Kolkata,2022-03-09
1626,Customer_1626,Bhopal,2021-06-06
1627,Customer_1627,Bhopal,2023-01-05
1628,Customer_1628,Mumbai,2021-05-12
1629,Customer_1629,Mumbai,2021-12-04
1630,Customer_1630,Bhopal,2022-02-08
1631,Customer_1631,Kolkata,2022-01-11
1632,Customer_1632,Delhi,2023-06-07
1633,Customer_1633,Ahmedabad,2022-07-13
1634,Customer_1634,Bangalore,2021-04-17
1635,Customer_1635,Pune,2022-09-12
1636,Customer_1636,Jaipur,2021-09-22
1637,Customer_1637,Pune,2021-07-24
1638,Customer_1638,Jaipur,2021-03-20
1639,Customer_1639,Kolkata,2021-06-04
1640,Customer_1640,Jaipur,2023-02-22
1641,Customer_1641,Mumbai,2021-09-04
1642,Customer_1642,Ahmedabad,2022-06-15
1643,Customer_1643,Ahmedabad,2023-05-08
1644,Customer_1644,Mumbai,2022-06-22
1645,Customer_1645,Hyderabad,2022-12-30
1646,Customer_1646,Kolkata,2021-06-03
1647,Customer_1647,Hyderabad,2021-06-03
1648,Customer_1648,Hyderabad,2022-11-17
1649,Customer_1649,Pune,2021-04-02
1650,Customer_1650,Bhopal,2022-03-09
1651,Customer_1651,Pune,2021-12-04
1652,Customer_1652,Bhopal,2022-04-25
1653,Customer_1653,Bangalore,2022-11-24
1654,Customer_1654,Jaipur,2021-05-11
1655,Customer_1655,Bhopal,2022-03-26
1656,Customer_1656,Mumbai,2023-03-21
1657,Customer_1657,Pune,2023-02-26
1658,Customer_1658,Kolkata,2021-09-30
1659,Customer_1659,Jaipur,2022-08-11
1660,Customer_1660,Bangalore,2021-06-26
1661,Customer_1661,Bhopal,2022-11-27
1662,Customer_1662,Bangalore,2023-04-11
1663,Customer_1663,Kolkata,2022-10-05
1664,Customer_1664,Hyderabad,2023-05-25
1665,Customer_1665,Ahmedabad,2021-02-18
1666,Customer_1666,Kolkata,2022-07-21
1667,Customer_1667,Chennai,2022-10-28
1668,Customer_1668,Kolkata,2021-12-21
1669,Customer_1669,Bangalore,2022-12-13
1670,Customer_1670,Mumbai,2021-11-04
1671,Customer_1671,Pune,2023-05-18
1672,Customer_1672,Mumbai,2023-06-04
1673,Customer_1673,Bangalore,2022-09-22
1674,Customer_1674,Pune,2023-02-14
1675,Customer_1675,Chennai,2021-02-15
1676,Customer_1676,Ahmedabad,2021-10-29
1677,Customer_1677,Jaipur,2023-05-18
1678,Customer_1678,Bangalore,2022-02-12
1679,Customer_1679,Bhopal,2021-07-08
1680,Customer_1680,Bangalore,2023-04-02
1681,Customer_1681,Bangalore,2023-04-10
1682,Customer_1682,Pune,2021-05-09
1683,Customer_1683,Delhi,2022-07-15
1684,Customer_1684,Kolkata,2022-06-21
1685,Customer_1685,Delhi,2021-09-23
1686,Customer_1686,Chennai,2021-04-28
1687,Customer_1687,Bhopal,2022-04-09
1688,Customer_1688,Ahmedabad,2021-05-24
1689,Customer_1689,Hyderabad,2022-03-18
1690,Customer_1690,Chennai,2021-07-19
1691,Customer_1691,Hyderabad,2021-06-06
1692,Customer_1692,Hyderabad,2022-05-02
1693,Customer_1693,Ahmedabad,2023-05-10
1694,Customer_1694,Mumbai,2021-05-14
1695,Customer_1695,Delhi,2021-05-28
1696,Customer_1696,Bangalore,2021-12-02
1697,Customer_1697,Jaipur,2021-03-12
1698,Customer_1698,Hyderabad,2021-08-21
1699,Customer_1699,Bhopal,2021-11-30
1700,Customer_1700,Chennai,2023-03-22
1701,Customer_1701,Mumbai,2022-10-28
1702,Customer_1702,Hyderabad,2021-03-31
1703,Customer_1703,Mumbai,2021-11-30
1704,Customer_1704,Mumbai,2021-07-18
1705,Customer_1705,Hyderabad,2021-06-10
1706,Customer_1706,Pune,2022-06-22
1707,Customer_1707,Kolkata,2021-05-01
1708,Customer_1708,Bhopal,2021-10-28
1709,Customer_1709,Bangalore,2022-12-25
1710,Customer_1710,Bangalore,2022-07-29
1711,Customer_1711,Bhopal,2022-03-12
1712,Customer_1712,Pune,2021-03-09
1713,Customer_1713,Bangalore,2023-02-04
1714,Customer_1714,Mumbai,2022-04-04
1715,Customer_1715,Ahmedabad,2022-05-29
1716,Customer_1716,Chennai,2022-02-02
1717,Customer_1717,Delhi,2022-09-12
1718,Customer_1718,Bangalore,2021-10-13
1719,Customer_1719,Bhopal,2022-07-15
1720,Customer_1720,Ahmedabad,2021-05-20
1721,Customer_1721,Hyderabad,2022-12-31
1722,Customer_1722,Kolkata,2022-07-10
1723,Customer_1723,Bhopal,2023-02-20
1724,Customer_1724,Mumbai,2022-08-13
1725,Customer_1725,Kolkata,2022-12-29
1726,Customer_1726,Chennai,2023-06-13
1727,Customer_1727,Chennai,2022-09-02
1728,Customer_1728,Pune,2023-01-18
1729,Customer_1729,Jaipur,2021-10-09
1730,Customer_1730,Pune,2022-10-23
1731,Customer_1731,Ahmedabad,2023-03-27
1732,Customer_1732,Kolkata,2022-08-01
1733,Customer_1733,Jaipur,2023-01-16
1734,Customer_1734,Hyderabad,2022-04-02
1735,Customer_1735,Mumbai,2021-03-28
1736,Customer_1736,Kolkata,2021-03-20
1737,Customer_1737,Pune,2021-07-24
1738,Customer_1738,Delhi,2023-03-02
1739,Customer_1739,Jaipur,2021-12-03
1740,Customer_1740,Jaipur,2021-09-11
1741,Customer_1741,Mumbai,2021-10-31
1742,Customer_1742,Bangalore,2022-01-15
1743,Customer_1743,Chennai,2021-05-10
1744,Customer_1744,Chennai,2022-08-19
1745,Customer_1745,Delhi,2021-10-03
1746,Customer_1746,Ahmedabad,2022-11-30
1747,Customer_1747,Ahmedabad,2022-07-12
1748,Customer_1748,Hyderabad,2023-06-18
1749,Customer_1749,Kolkata,2021-07-02
1750,Customer_1750,Bhopal,2021-09-25
1751,Customer_1751,Bangalore,2023-03-19
1752,Customer_1752,Pune,2021-11-18
1753,Customer_1753,Bhopal,2022-05-27
1754,Customer_1754,Bhopal,2022-09-04
1755,Customer_1755,Jaipur,2021-03-19
1756,Customer_1756,Delhi,2023-02-23
1757,Customer_1757,Chennai,2021-12-05
1758,Customer_1758,Hyderabad,2022-11-05
1759,Customer_1759,Ahmedabad,2022-07-10
1760,Customer_1760,Delhi,2022-05-24
1761,Customer_1761,Jaipur,2021-08-26
1762,Customer_1762,Pune,2021-05-14
1763,Customer_1763,Hyderabad,2021-07-11
1764,Customer_1764,Jaipur,2021-12-22
1765,Customer_1765,Chennai,2021-10-05
1766,Customer_1766,Chennai,2021-01-18
1767,Customer_1767,Chennai,2022-06-08
1768,Customer_1768,Delhi,2021-06-29
1769,Customer_1769,Delhi,2021-05-03
1770,Customer_1770,Ahmedabad,2021-09-03
1771,Customer_1771,Ahmedabad,2023-01-04
1772,Customer_1772,Pune,2022-01-08
1773,Customer_1773,Hyderabad,2021-02-20
1774,Customer_1774,Mumbai,2021-03-12
1775,Customer_1775,Mumbai,2022-04-25
1776,Customer_1776,Jaipur,2022-07-14
1777,Customer_1777,Chennai,2021-01-19
1778,Customer_1778,Hyderabad,2023-02-13
1779,Customer_1779,Bhopal,2021-03-25
1780,Customer_1780,Delhi,2021-06-04
1781,Customer_1781,Kolkata,2022-07-19
1782,Customer_1782,Bangalore,2022-09-11
1783,Customer_1783,Pune,2021-12-23
1784,Customer_1784,Chennai,2023-03-27
1785,Customer_1785,Chennai,2022-10-09
1786,Customer_1786,Chennai,2022-03-19
1787,Customer_1787,Delhi,2021-03-10
1788,Customer_1788,Delhi,2022-06-07
1789,Customer_1789,Bangalore,2021-05-23
1790,Customer_1790,Bhopal,2021-07-11
1791,Customer_1791,Hyderabad,2022-01-22
1792,Customer_1792,Chennai,2022-01-13
1793,Customer_1793,Mumbai,2022-08-04
1794,Customer_1794,Ahmedabad,2022-06-19
1795,Customer_1795,Mumbai,2022-11-24
1796,Customer_1796,Jaipur,2021-10-20
1797,Customer_1797,Mumbai,2021-01-09
1798,Customer_1798,Jaipur,2021-09-28
1799,Customer_1799,Kolkata,2022-01-22
1800,Customer_1800,Ahmedabad,2021-04-03
1801,Customer_1801,Mumbai,2022-06-13
1802,Customer_1802,Kolkata,2021-06-03
1803,Customer_1803,Pune,2022-02-09
1804,Customer_1804,Hyderabad,2023-04-20
1805,Customer_1805,Kolkata,2021-05-29
1806,Customer_1806,Hyderabad,2023-06-08
1807,Customer_1807,Mumbai,2021-09-24
1808,Customer_1808,Bhopal,2022-02-26
1809,Customer_1809,Kolkata,2023-04-20
1810,Customer_1810,Ahmedabad,2022-09-10
1811,Customer_1811,Mumbai,2022-04-17
1812,Customer_1812,Chennai,2023-06-12
1813,Customer_1813,Delhi,2022-07-01
1814,Customer_1814,Kolkata,2022-09-23
1815,Customer_1815,Ahmedabad,2022-06-10
1816,Customer_1816,Pune,2022-05-18
1817,Customer_1817,Chennai,2021-01-14
1818,Customer_1818,Pune,2023-02-17
1819,Customer_1819,Mumbai,2022-10-14
1820,Customer_1820,Delhi,2023-03-17
1821,Customer_1821,Kolkata,2021-12-30
1822,Customer_1822,Kolkata,2021-04-29
1823,Customer_1823,Bhopal,2021-08-26
1824,Customer_1824,Bhopal,2022-06-30
1825,Customer_1825,Mumbai,2021-06-18
1826,Customer_1826,Mumbai,2022-06-06
1827,Customer_1827,Delhi,2022-09-26
1828,Customer_1828,Bhopal,2022-10-19
1829,Customer_1829,Ahmedabad,2023-01-05
1830,Customer_1830,Ahmedabad,2023-06-02
1831,Customer_1831,Delhi,2023-02-08
1832,Customer_1832,Ahmedabad,2023-02-19
1833,Customer_1833,Jaipur,2023-05-21
1834,Customer_1834,Hyderabad,2022-05-31
1835,Customer_1835,Delhi,2022-02-01
1836,Customer_1836,Delhi,2023-05-16
1837,Customer_1837,Bangalore,2021-04-16
1838,Customer_1838,Chennai,2021-03-26
1839,Customer_1839,Chennai,2021-08-02
1840,Customer_1840,Jaipur,2021-05-01
1841,Customer_1841,Bhopal,2021-05-12
1842,Customer_1842,Mumbai,2023-04-30
1843,Customer_1843,Mumbai,2021-07-16
1844,Customer_1844,Pune,2021-01-19
1845,Customer_1845,Jaipur,2022-10-04
1846,Customer_1846,Delhi,2021-01-12
1847,Customer_1847,Jaipur,2021-03-22
1848,Customer_1848,Jaipur,2021-11-26
1849,Customer_1849,Jaipur,2023-05-16
1850,Customer_1850,Chennai,2023-02-13
1851,Customer_1851,Jaipur,2022-01-27
1852,Customer_1852,Hyderabad,2022-09-29
1853,Customer_1853,Mumbai,2021-11-03
1854,Customer_1854,Pune,2021-09-24
1855,Customer_1855,Hyderabad,2022-03-23
1856,Customer_1856,Pune,2022-03-17
1857,Customer_1857,Bangalore,2023-06-14
1858,Customer_1858,Pune,2022-10-14
1859,Customer_1859,Mumbai,2023-04-21
1860,Customer_1860,Mumbai,2021-01-02
1861,Customer_1861,Jaipur,2022-06-04
1862,Customer_1862,Kolkata,2023-02-01
1863,Customer_1863,Bangalore,2022-10-13
1864,Customer_1864,Delhi,2022-09-28
1865,Customer_1865,Ahmedabad,2021-11-05
1866,Customer_1866,Pune,2023-01-10
1867,Customer_1867,Kolkata,2022-06-06
1868,Customer_1868,Jaipur,2022-04-14
1869,Customer_1869,Chennai,2021-07-31
1870,Customer_1870,Delhi,2021-04-22
1871,Customer_1871,Bhopal,2021-01-08
1872,Customer_1872,Kolkata,2023-03-15
1873,Customer_1873,Chennai,2022-04-22
1874,Customer_1874,Bangalore,2023-05-24
1875,Customer_1875,Jaipur,2022-04-05
1876,Customer_1876,Delhi,2021-09-10
1877,Customer_1877,Delhi,2022-06-10
1878,Customer_1878,Delhi,2023-01-22
1879,Customer_1879,Bangalore,2022-03-14
1880,Customer_1880,Pune,2023-01-24
1881,Customer_1881,Bhopal,2023-05-04
1882,Customer_1882,Bangalore,2022-10-23
1883,Customer_1883,Ahmedabad,2021-08-24
1884,Customer_1884,Bhopal,2021-11-02
1885,Customer_1885,Mumbai,2022-04-23
1886,Customer_1886,Jaipur,2022-11-10
1887,Customer_1887,Bangalore,2021-01-20
1888,Customer_1888,Chennai,2021-08-04
1889,Customer_1889,Bhopal,2023-05-05
1890,Customer_1890,Ahmedabad,2021-05-15
1891,Customer_1891,Mumbai,2021-05-09
1892,Customer_1892,Pune,2022-02-14
1893,Customer_1893,Chennai,2022-02-26
1894,Customer_1894,Bhopal,2021-10-21
1895,Customer_1895,Jaipur,2021-09-03
1896,Customer_1896,Chennai,2022-12-02
1897,Customer_1897,Mumbai,2022-07-10
1898,Customer_1898,Chennai,2021-03-27
1899,Customer_1899,Hyderabad,2022-07-10
1900,Customer_1900,Kolkata,2023-04-22
1901,Customer_1901,Pune,2022-01-10
1902,Customer_1902,Mumbai,2022-03-22
1903,Customer_1903,Chennai,2022-01-13
1904,Customer_1904,Kolkata,2022-01-25
1905,Customer_1905,Kolkata,2022-10-19
1906,Customer_1906,Chennai,2021-02-20
1907,Customer_1907,Jaipur,2021-08-30
